detector,data_mode,catalog,candidate_kind,subset,variant,stage,query_total,catalog_total,sis_lensed_images,sis_unlensed,pm_lensed_images,pm_unlensed,total_lensed_images,total_unlensed,epochs,backbone,preprocess,train_s,mean_epoch_s,sky_sigma_rad,sky_val_mean_angular_error_rad,sky_val_median_angular_error_rad,val_hard_candidate_kind,val_hard_n_queries,val_hard_target_negatives_per_query,val_hard_shortage_queries,val_hard_mean_used_eps,val_hard_p_dt_pos_lt_dt_neg,valid,r@1,r@5,r@10,r@50,r@100,r@500,median_true_rank,top_1pct_k,top_1pct,top_5pct_k,top_5pct,top_10pct_k,top_10pct,val_auc_hard_sampled,train_examples,train_positive
ET3,noisy,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,overall,waveform_plus_time,hard_trained_full_catalog_rerank,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,1940.8755434360355,38.81718265391886,1.5430629253387451,1.545249342918396,1.5430629253387451,hard,6000,200,3535,0.7714583333333334,0.829945,6000,0.6338333333333334,0.8493333333333334,0.8981666666666667,0.973,0.9871666666666666,0.995,1.0,90,0.9855,450,0.995,900,0.9971666666666666,0.9990915886805557,1206000.0,6000.0
ET3,noisy,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,SIS,waveform_plus_time,hard_trained_full_catalog_rerank,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,1940.8755434360355,38.81718265391886,1.5430629253387451,1.545249342918396,1.5430629253387451,hard,6000,200,3535,0.7714583333333334,0.829945,3000,0.6173333333333333,0.836,0.893,0.9736666666666667,0.989,0.9946666666666667,1.0,90,0.9866666666666667,450,0.9946666666666667,900,0.996,0.9990915886805557,1206000.0,6000.0
ET3,noisy,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,PM,waveform_plus_time,hard_trained_full_catalog_rerank,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,1940.8755434360355,38.81718265391886,1.5430629253387451,1.545249342918396,1.5430629253387451,hard,6000,200,3535,0.7714583333333334,0.829945,3000,0.6503333333333333,0.8626666666666667,0.9033333333333333,0.9723333333333334,0.9853333333333333,0.9953333333333333,1.0,90,0.9843333333333333,450,0.9953333333333333,900,0.9983333333333333,0.9990915886805557,1206000.0,6000.0
ET3,noisy,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,macro,waveform_plus_time,hard_trained_full_catalog_rerank,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,1940.8755434360355,38.81718265391886,1.5430629253387451,1.545249342918396,1.5430629253387451,hard,6000,200,3535,0.7714583333333334,0.829945,6000,0.6338333333333332,0.8493333333333333,0.8981666666666667,0.9730000000000001,0.9871666666666666,0.995,1.0,90,0.9855,450,0.995,900,0.9971666666666666,0.9990915886805557,1206000.0,6000.0
ET3,noisy,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,overall,waveform_plus_predicted_sky_overlap,hard_trained_full_catalog_rerank,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,1940.8755434360355,38.81718265391886,1.5430629253387451,1.545249342918396,1.5430629253387451,hard,6000,200,3535,0.7714583333333334,0.829945,6000,0.532,0.7708333333333334,0.8161666666666667,0.9325,0.9578333333333333,0.9848333333333333,1.0,90,0.9538333333333333,450,0.9836666666666667,900,0.9896666666666667,0.9990515032638888,1206000.0,6000.0
ET3,noisy,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,SIS,waveform_plus_predicted_sky_overlap,hard_trained_full_catalog_rerank,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,1940.8755434360355,38.81718265391886,1.5430629253387451,1.545249342918396,1.5430629253387451,hard,6000,200,3535,0.7714583333333334,0.829945,3000,0.5723333333333334,0.8156666666666667,0.8606666666666667,0.9566666666666667,0.9776666666666667,0.9926666666666667,1.0,90,0.9746666666666667,450,0.992,900,0.994,0.9990515032638888,1206000.0,6000.0
ET3,noisy,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,PM,waveform_plus_predicted_sky_overlap,hard_trained_full_catalog_rerank,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,1940.8755434360355,38.81718265391886,1.5430629253387451,1.545249342918396,1.5430629253387451,hard,6000,200,3535,0.7714583333333334,0.829945,3000,0.49166666666666664,0.726,0.7716666666666666,0.9083333333333333,0.938,0.977,2.0,90,0.933,450,0.9753333333333334,900,0.9853333333333333,0.9990515032638888,1206000.0,6000.0
ET3,noisy,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,macro,waveform_plus_predicted_sky_overlap,hard_trained_full_catalog_rerank,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,1940.8755434360355,38.81718265391886,1.5430629253387451,1.545249342918396,1.5430629253387451,hard,6000,200,3535,0.7714583333333334,0.829945,6000,0.532,0.7708333333333333,0.8161666666666667,0.9325,0.9578333333333333,0.9848333333333333,1.5,90,0.9538333333333333,450,0.9836666666666667,900,0.9896666666666667,0.9990515032638888,1206000.0,6000.0
ET3,noisy,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,overall,waveform_plus_time_plus_predicted_sky_overlap,hard_trained_full_catalog_rerank,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,1940.8755434360355,38.81718265391886,1.5430629253387451,1.545249342918396,1.5430629253387451,hard,6000,200,3535,0.7714583333333334,0.829945,6000,0.6313333333333333,0.8463333333333334,0.8988333333333334,0.9723333333333334,0.9823333333333333,0.9945,1.0,90,0.9808333333333333,450,0.9941666666666666,900,0.9966666666666667,0.9994543402777778,1206000.0,6000.0
ET3,noisy,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,SIS,waveform_plus_time_plus_predicted_sky_overlap,hard_trained_full_catalog_rerank,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,1940.8755434360355,38.81718265391886,1.5430629253387451,1.545249342918396,1.5430629253387451,hard,6000,200,3535,0.7714583333333334,0.829945,3000,0.597,0.8406666666666667,0.8996666666666666,0.9753333333333334,0.985,0.9946666666666667,1.0,90,0.984,450,0.9946666666666667,900,0.9963333333333333,0.9994543402777778,1206000.0,6000.0
ET3,noisy,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,PM,waveform_plus_time_plus_predicted_sky_overlap,hard_trained_full_catalog_rerank,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,1940.8755434360355,38.81718265391886,1.5430629253387451,1.545249342918396,1.5430629253387451,hard,6000,200,3535,0.7714583333333334,0.829945,3000,0.6656666666666666,0.852,0.898,0.9693333333333334,0.9796666666666667,0.9943333333333333,1.0,90,0.9776666666666667,450,0.9936666666666667,900,0.997,0.9994543402777778,1206000.0,6000.0
ET3,noisy,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,macro,waveform_plus_time_plus_predicted_sky_overlap,hard_trained_full_catalog_rerank,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,1940.8755434360355,38.81718265391886,1.5430629253387451,1.545249342918396,1.5430629253387451,hard,6000,200,3535,0.7714583333333334,0.829945,6000,0.6313333333333333,0.8463333333333334,0.8988333333333334,0.9723333333333334,0.9823333333333333,0.9944999999999999,1.0,90,0.9808333333333333,450,0.9941666666666666,900,0.9966666666666666,0.9994543402777778,1206000.0,6000.0
ET3,noisy,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,overall,waveform_plus_true_sky_overlap,hard_trained_full_catalog_rerank,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,1940.8755434360355,38.81718265391886,1.5430629253387451,1.545249342918396,1.5430629253387451,hard,6000,200,3535,0.7714583333333334,0.829945,6000,0.9743333333333334,0.9916666666666667,0.9946666666666667,1.0,1.0,1.0,1.0,90,1.0,450,1.0,900,1.0,0.9999922422222223,1206000.0,6000.0
ET3,noisy,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,SIS,waveform_plus_true_sky_overlap,hard_trained_full_catalog_rerank,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,1940.8755434360355,38.81718265391886,1.5430629253387451,1.545249342918396,1.5430629253387451,hard,6000,200,3535,0.7714583333333334,0.829945,3000,0.9836666666666667,0.9936666666666667,0.9956666666666667,1.0,1.0,1.0,1.0,90,1.0,450,1.0,900,1.0,0.9999922422222223,1206000.0,6000.0
ET3,noisy,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,PM,waveform_plus_true_sky_overlap,hard_trained_full_catalog_rerank,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,1940.8755434360355,38.81718265391886,1.5430629253387451,1.545249342918396,1.5430629253387451,hard,6000,200,3535,0.7714583333333334,0.829945,3000,0.965,0.9896666666666667,0.9936666666666667,1.0,1.0,1.0,1.0,90,1.0,450,1.0,900,1.0,0.9999922422222223,1206000.0,6000.0
ET3,noisy,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,macro,waveform_plus_true_sky_overlap,hard_trained_full_catalog_rerank,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,1940.8755434360355,38.81718265391886,1.5430629253387451,1.545249342918396,1.5430629253387451,hard,6000,200,3535,0.7714583333333334,0.829945,6000,0.9743333333333333,0.9916666666666667,0.9946666666666667,1.0,1.0,1.0,1.0,90,1.0,450,1.0,900,1.0,0.9999922422222223,1206000.0,6000.0
ET3,noisy,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,overall,waveform_plus_time_plus_true_sky_overlap,hard_trained_full_catalog_rerank,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,1940.8755434360355,38.81718265391886,1.5430629253387451,1.545249342918396,1.5430629253387451,hard,6000,200,3535,0.7714583333333334,0.829945,6000,0.9831666666666666,0.998,0.9991666666666666,1.0,1.0,1.0,1.0,90,1.0,450,1.0,900,1.0,0.9999961104861111,1206000.0,6000.0
ET3,noisy,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,SIS,waveform_plus_time_plus_true_sky_overlap,hard_trained_full_catalog_rerank,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,1940.8755434360355,38.81718265391886,1.5430629253387451,1.545249342918396,1.5430629253387451,hard,6000,200,3535,0.7714583333333334,0.829945,3000,0.9816666666666667,0.9966666666666667,0.9983333333333333,1.0,1.0,1.0,1.0,90,1.0,450,1.0,900,1.0,0.9999961104861111,1206000.0,6000.0
ET3,noisy,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,PM,waveform_plus_time_plus_true_sky_overlap,hard_trained_full_catalog_rerank,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,1940.8755434360355,38.81718265391886,1.5430629253387451,1.545249342918396,1.5430629253387451,hard,6000,200,3535,0.7714583333333334,0.829945,3000,0.9846666666666667,0.9993333333333333,1.0,1.0,1.0,1.0,1.0,90,1.0,450,1.0,900,1.0,0.9999961104861111,1206000.0,6000.0
ET3,noisy,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,macro,waveform_plus_time_plus_true_sky_overlap,hard_trained_full_catalog_rerank,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,1940.8755434360355,38.81718265391886,1.5430629253387451,1.545249342918396,1.5430629253387451,hard,6000,200,3535,0.7714583333333334,0.829945,6000,0.9831666666666667,0.998,0.9991666666666666,1.0,1.0,1.0,1.0,90,1.0,450,1.0,900,1.0,0.9999961104861111,1206000.0,6000.0
