fpr,tpr,threshold
0.0082998579983947,1.0,4.38642168045044
0.008334135951102,1.0,4.38296365737915
0.0083701179230721,1.0,4.379328727722168
0.0084012594924986,1.0,4.376276016235352
0.008434549607952,1.0,4.372851848602295
0.0084654195221337,1.0,4.369585514068604
0.0084979193677841,1.0,4.366369247436523
0.0085326912391183,1.0,4.362975120544434
0.0085688460826078,1.0,4.359545707702637
0.0086050503179601,1.0,4.35599946975708
0.0086354016175835,1.0,4.35326099395752
0.0086671852812249,1.0,4.350259780883789
0.0086982033709946,1.0,4.347278594970703
0.0087360128418843,1.0,4.343493938446045
0.0087709822806692,1.0,4.340188026428223
0.0088044205717108,1.0,4.3370361328125
0.0088385009569673,1.0,4.333773612976074
0.0088687781687966,1.0,4.3309173583984375
0.0089022905476322,1.0,4.327709197998047
0.0089331110699512,1.0,4.324902057647705
0.008964993517318,1.0,4.321883201599121
0.0089979131938013,1.0,4.318885326385498
0.0090331048959683,1.0,4.315516471862793
0.0090668642341174,1.0,4.3124213218688965
0.0090954621226152,1.0,4.309791564941406
0.0091273939618447,1.0,4.306812286376953
0.0091576958696054,1.0,4.304128170013428
0.0091936284497129,1.0,4.300877571105957
0.0092224486015928,1.0,4.298354148864746
0.0092494165586219,1.0,4.296016693115234
0.0092790269803049,1.0,4.293422222137451
0.0093113292585046,1.0,4.290587425231934
0.0093441748471939,1.0,4.287680625915527
0.0093772920911279,1.0,4.284613609313965
0.0094092486262888,1.0,4.281754493713379
0.0094380193863061,1.0,4.2792744636535645
0.0094667407544607,1.0,4.276795864105225
0.0094978823238871,1.0,4.274098873138428
0.0095289991973822,1.0,4.271434783935547
0.0095626350558745,1.0,4.268430233001709
0.0095956041242205,1.0,4.265569686889648
0.0096271408285484,1.0,4.262732028961182
0.0096594924986108,1.0,4.259855270385742
0.0096906340680372,1.0,4.257173538208008
0.0097215286781502,1.0,4.254457950592041
0.0097534852133111,1.0,4.251720905303955
0.0097852935728838,1.0,4.2489542961120605
0.0098177440266716,1.0,4.24614143371582
0.0098508612706056,1.0,4.243184566497803
0.009881286658023,1.0,4.240586280822754
0.009912033092548,1.0,4.238015174865723
0.0099458418225597,1.0,4.235101699829102
0.0099747360622337,1.0,4.232680797576904
0.010006297462493,1.0,4.23000431060791
0.0100355621411372,1.0,4.227527141571045
0.0100677903315428,1.0,4.224938869476318
0.0100972031857751,1.0,4.222487926483154
0.0101269370871148,1.0,4.21998405456543
0.0101569179477681,1.0,4.21746826171875
0.0101914675557201,1.0,4.214521884918213
0.0102232018274989,1.0,4.211883068084717
0.0102562202877076,1.0,4.209195137023926
0.0102872136815459,1.0,4.206677436828613
0.0103122306599987,1.0,4.204695224761963
0.0103443353707476,1.0,4.202046871185303
0.0103734271778724,1.0,4.199740409851074
0.0104042477001913,1.0,4.1972856521606445
0.0104355621411372,1.0,4.19465970993042
0.0104631968883126,1.0,4.192378520965576
0.01049490646416,1.0,4.189942836761475
0.010527233438291,1.0,4.187338829040527
0.0105571402111502,1.0,4.184959411621094
0.0105874915107736,1.0,4.182557582855225
0.0106165339260356,1.0,4.180344581604004
0.0106454281657097,1.0,4.178033351898193
0.0106741495338642,1.0,4.175800323486328
0.0107020559362844,1.0,4.173670291900635
0.0107308513922331,1.0,4.171363353729248
0.0107648082978329,1.0,4.168727397918701
0.0107951102055936,1.0,4.166425704956055
0.0108227943446317,1.0,4.164149284362793
0.0108500833487682,1.0,4.162069320678711
0.0108804840402543,1.0,4.159690380096436
0.0109077483484595,1.0,4.1575140953063965
0.0109406927208742,1.0,4.1550374031066895
0.0109691177378526,1.0,4.152941703796387
0.0109985799839476,1.0,4.150690078735352
0.0110308575662159,1.0,4.148200511932373
0.0110599493733407,1.0,4.145974636077881
0.0110846946965487,1.0,4.144099235534668
0.0111113416064703,1.0,4.142118453979492
0.0111393714885472,1.0,4.139930725097656
0.0111694017410631,1.0,4.137652397155762
0.011196715441131,1.0,4.135607719421387
0.0112277335309007,1.0,4.133232593536377
0.0112562326356732,1.0,4.13111686706543
0.0112886336975983,1.0,4.128753185272217
0.0113156016546274,1.0,4.126810550689697
0.0113432364018028,1.0,4.124812602996826
0.0113710934123603,1.0,4.122694969177246
0.0113971970117923,1.0,4.120846748352051
0.0114268321294066,1.0,4.118678092956543
0.0114560474161881,1.0,4.11649751663208
0.0114852627029696,1.0,4.114412784576416
0.0115095141075507,1.0,4.112761497497559
0.0115367290238933,1.0,4.110868453979492
0.0115639686361671,1.0,4.108979225158691
