precision,recall,threshold
0.7037037037037037,0.9563333333333334,11.295859336853027
0.7038763493621197,0.9563333333333334,11.296399116516113
0.7038036809815951,0.956,11.297541618347168
0.7039764359351989,0.956,11.300654411315918
0.7039037564448809,0.9556666666666667,11.301401138305664
0.7038310412573674,0.9553333333333334,11.303180694580078
0.7037582903463523,0.955,11.30328369140625
0.7065351418002466,0.955,11.317848205566406
0.7064627528367045,0.9546666666666667,11.319332122802734
0.7063903281519862,0.9543333333333334,11.319989204406738
0.7070881699184984,0.9543333333333334,11.325488090515137
0.7070158102766798,0.954,11.325653076171875
0.7084158415841584,0.954,11.334020614624023
0.7083436494181728,0.9536666666666667,11.3345947265625
0.7092216162617749,0.9536666666666667,11.33875846862793
0.7091495164889661,0.9533333333333334,11.341654777526855
0.7128614157527418,0.9533333333333334,11.358192443847656
0.712789827973074,0.953,11.359678268432617
0.7143928035982009,0.953,11.37073040008545
0.7143214196450888,0.9526666666666667,11.372109413146973
0.7189937106918239,0.9526666666666667,11.38684368133545
0.7189229994967288,0.9523333333333334,11.386992454528809
0.7191039516737981,0.9523333333333334,11.387779235839844
0.7190332326283988,0.952,11.391864776611328
0.7217589082638363,0.952,11.40963363647461
0.7216885743174924,0.9516666666666667,11.411179542541504
0.7218710493046776,0.9516666666666667,11.41142463684082
0.721800708143652,0.9513333333333334,11.412198066711426
0.722165991902834,0.9513333333333334,11.413427352905273
0.7220956719817767,0.951,11.414389610290527
0.7226443768996961,0.951,11.417366027832031
0.7225741069166456,0.9506666666666667,11.419099807739258
0.7233071265533857,0.9506666666666667,11.424110412597656
0.7232369355657027,0.9503333333333334,11.42469596862793
0.7239715591670899,0.9503333333333334,11.428428649902344
0.7239014478028956,0.95,11.428468704223633
0.7251908396946565,0.95,11.43347454071045
0.7251208959022653,0.9496666666666667,11.435150146484375
0.7269711661138045,0.9496666666666667,11.444146156311035
0.7269014803471159,0.9493333333333334,11.448604583740234
0.7268317589992341,0.949,11.449545860290527
0.72831926323868,0.949,11.464187622070312
0.7282497441146366,0.9486666666666667,11.464361190795898
0.728809218950064,0.9486666666666667,11.468036651611328
0.7287397540983607,0.9483333333333334,11.469757080078125
0.7307988697662471,0.9483333333333334,11.482891082763672
0.7307297019527236,0.948,11.483126640319824
0.7306604985864816,0.9476666666666667,11.484169960021973
0.7314124003087213,0.9476666666666667,11.488203048706055
0.7313432835820896,0.9473333333333334,11.490302085876465
0.7362694300518134,0.9473333333333334,11.515875816345215
0.7362010883648613,0.947,11.518171310424805
0.7375389408099688,0.947,11.531330108642578
0.7374707868086211,0.9466666666666667,11.536150932312012
0.7391983342009371,0.9466666666666667,11.543781280517578
0.7391304347826086,0.9463333333333334,11.544008255004883
0.7404799165362546,0.9463333333333334,11.55282211303711
0.7404122097573702,0.946,11.554880142211914
0.7439056356487549,0.946,11.586600303649902
0.7438384897745149,0.9456666666666667,11.587163925170898
0.7454019968470835,0.9456666666666667,11.594554901123047
0.745335085413929,0.9453333333333334,11.5949068069458
0.7498677948175568,0.9453333333333334,11.627601623535156
0.7498016397778365,0.945,11.627655029296875
0.7505957108816521,0.945,11.635976791381836
0.7505296610169492,0.9446666666666667,11.637262344360352
0.7521231422505308,0.9446666666666667,11.651134490966797
0.7520573400584019,0.9443333333333334,11.653605461120605
0.7540590896992281,0.9443333333333334,11.673812866210938
0.7539936102236422,0.944,11.674081802368164
0.7562082777036048,0.944,11.694129943847656
0.7561431623931624,0.9436666666666667,11.695087432861328
0.757762312633833,0.9436666666666667,11.70956039428711
0.7576974564926372,0.9433333333333334,11.710138320922852
0.7581034020894722,0.9433333333333334,11.714147567749023
0.7580385852090032,0.943,11.715892791748047
0.761302475780409,0.943,11.73412036895752
0.7612382234185734,0.9426666666666667,11.735576629638672
0.7611739364566505,0.9423333333333334,11.738818168640137
0.7617892751279979,0.9423333333333334,11.744997024536133
0.7617250673854448,0.942,11.746849060058594
0.7629589632829373,0.942,11.765094757080078
0.7628949500405077,0.9416666666666667,11.766018867492676
0.7651679306608884,0.9416666666666667,11.779315948486328
0.7651043077756705,0.9413333333333334,11.783960342407227
0.7653116531165312,0.9413333333333334,11.784235954284668
0.76524803469775,0.941,11.785140991210938
0.7700490998363339,0.941,11.824237823486328
0.7699863574351978,0.9406666666666667,11.824289321899414
