dataset,data_type,event_name,detector,url,doi_or_source,local_path,download_status,duration_s,gps_start
GWTC-4.1/O4a,strain_hdf5_4khz,GW230630_070659,L1,https://gwosc.org/archive/data/O4a_4KHZ_R1/1371537408/L-L1_GWOSC_O4a_4KHZ_R1-1372143616-4096.hdf5,GWOSC,data/gwtc4p1/strain_4khz_hdf5/GW230630_070659/L-L1_GWOSC_O4a_4KHZ_R1-1372143616-4096.hdf5,downloaded,4096,1372143616.0
GWTC-4.1/O4a,strain_hdf5_4khz,GW230630_125806,H1,https://gwosc.org/archive/data/O4a_4KHZ_R1/1371537408/H-H1_GWOSC_O4a_4KHZ_R1-1372164096-4096.hdf5,GWOSC,data/gwtc4p1/strain_4khz_hdf5/GW230630_125806/H-H1_GWOSC_O4a_4KHZ_R1-1372164096-4096.hdf5,downloaded,4096,1372164096.0
GWTC-4.1/O4a,strain_hdf5_4khz,GW230630_125806,L1,https://gwosc.org/archive/data/O4a_4KHZ_R1/1371537408/L-L1_GWOSC_O4a_4KHZ_R1-1372164096-4096.hdf5,GWOSC,data/gwtc4p1/strain_4khz_hdf5/GW230630_125806/L-L1_GWOSC_O4a_4KHZ_R1-1372164096-4096.hdf5,downloaded,4096,1372164096.0
GWTC-4.1/O4a,strain_hdf5_4khz,GW230630_234532,H1,https://gwosc.org/archive/data/O4a_4KHZ_R1/1371537408/H-H1_GWOSC_O4a_4KHZ_R1-1372200960-4096.hdf5,GWOSC,data/gwtc4p1/strain_4khz_hdf5/GW230630_234532/H-H1_GWOSC_O4a_4KHZ_R1-1372200960-4096.hdf5,downloaded,4096,1372200960.0
GWTC-4.1/O4a,strain_hdf5_4khz,GW230630_234532,L1,https://gwosc.org/archive/data/O4a_4KHZ_R1/1371537408/L-L1_GWOSC_O4a_4KHZ_R1-1372200960-4096.hdf5,GWOSC,data/gwtc4p1/strain_4khz_hdf5/GW230630_234532/L-L1_GWOSC_O4a_4KHZ_R1-1372200960-4096.hdf5,downloaded,4096,1372200960.0
GWTC-4.1/O4a,strain_hdf5_4khz,GW230702_162025,H1,https://gwosc.org/archive/data/O4a_4KHZ_R1/1371537408/H-H1_GWOSC_O4a_4KHZ_R1-1372348416-4096.hdf5,GWOSC,data/gwtc4p1/strain_4khz_hdf5/GW230702_162025/H-H1_GWOSC_O4a_4KHZ_R1-1372348416-4096.hdf5,downloaded,4096,1372348416.0
GWTC-4.1/O4a,strain_hdf5_4khz,GW230702_162025,L1,https://gwosc.org/archive/data/O4a_4KHZ_R1/1371537408/L-L1_GWOSC_O4a_4KHZ_R1-1372348416-4096.hdf5,GWOSC,data/gwtc4p1/strain_4khz_hdf5/GW230702_162025/L-L1_GWOSC_O4a_4KHZ_R1-1372348416-4096.hdf5,downloaded,4096,1372348416.0
GWTC-4.1/O4a,strain_hdf5_4khz,GW230702_185453,H1,https://gwosc.org/archive/data/O4a_4KHZ_R1/1371537408/H-H1_GWOSC_O4a_4KHZ_R1-1372356608-4096.hdf5,GWOSC,data/gwtc4p1/strain_4khz_hdf5/GW230702_185453/H-H1_GWOSC_O4a_4KHZ_R1-1372356608-4096.hdf5,downloaded,4096,1372356608.0
GWTC-4.1/O4a,strain_hdf5_4khz,GW230702_185453,L1,https://gwosc.org/archive/data/O4a_4KHZ_R1/1371537408/L-L1_GWOSC_O4a_4KHZ_R1-1372356608-4096.hdf5,GWOSC,data/gwtc4p1/strain_4khz_hdf5/GW230702_185453/L-L1_GWOSC_O4a_4KHZ_R1-1372356608-4096.hdf5,downloaded,4096,1372356608.0
GWTC-4.1/O4a,strain_hdf5_4khz,GW230704_021211,H1,https://gwosc.org/archive/data/O4a_4KHZ_R1/1371537408/H-H1_GWOSC_O4a_4KHZ_R1-1372471296-4096.hdf5,GWOSC,data/gwtc4p1/strain_4khz_hdf5/GW230704_021211/H-H1_GWOSC_O4a_4KHZ_R1-1372471296-4096.hdf5,downloaded,4096,1372471296.0
GWTC-4.1/O4a,strain_hdf5_4khz,GW230704_021211,L1,https://gwosc.org/archive/data/O4a_4KHZ_R1/1371537408/L-L1_GWOSC_O4a_4KHZ_R1-1372471296-4096.hdf5,GWOSC,data/gwtc4p1/strain_4khz_hdf5/GW230704_021211/L-L1_GWOSC_O4a_4KHZ_R1-1372471296-4096.hdf5,downloaded,4096,1372471296.0
GWTC-4.1/O4a,strain_hdf5_4khz,GW230704_212616,H1,https://gwosc.org/archive/data/O4a_4KHZ_R1/1371537408/H-H1_GWOSC_O4a_4KHZ_R1-1372540928-4096.hdf5,GWOSC,data/gwtc4p1/strain_4khz_hdf5/GW230704_212616/H-H1_GWOSC_O4a_4KHZ_R1-1372540928-4096.hdf5,downloaded,4096,1372540928.0
GWTC-4.1/O4a,strain_hdf5_4khz,GW230704_212616,L1,https://gwosc.org/archive/data/O4a_4KHZ_R1/1371537408/L-L1_GWOSC_O4a_4KHZ_R1-1372540928-4096.hdf5,GWOSC,data/gwtc4p1/strain_4khz_hdf5/GW230704_212616/L-L1_GWOSC_O4a_4KHZ_R1-1372540928-4096.hdf5,downloaded,4096,1372540928.0
GWTC-4.1/O4a,strain_hdf5_4khz,GW230706_104333,H1,https://gwosc.org/archive/data/O4a_4KHZ_R1/1372585984/H-H1_GWOSC_O4a_4KHZ_R1-1372672000-4096.hdf5,GWOSC,data/gwtc4p1/strain_4khz_hdf5/GW230706_104333/H-H1_GWOSC_O4a_4KHZ_R1-1372672000-4096.hdf5,downloaded,4096,1372672000.0
GWTC-4.1/O4a,strain_hdf5_4khz,GW230706_104333,L1,https://gwosc.org/archive/data/O4a_4KHZ_R1/1372585984/L-L1_GWOSC_O4a_4KHZ_R1-1372672000-4096.hdf5,GWOSC,data/gwtc4p1/strain_4khz_hdf5/GW230706_104333/L-L1_GWOSC_O4a_4KHZ_R1-1372672000-4096.hdf5,downloaded,4096,1372672000.0
GWTC-4.1/O4a,strain_hdf5_4khz,GW230707_124047,H1,https://gwosc.org/archive/data/O4a_4KHZ_R1/1372585984/H-H1_GWOSC_O4a_4KHZ_R1-1372766208-4096.hdf5,GWOSC,data/gwtc4p1/strain_4khz_hdf5/GW230707_124047/H-H1_GWOSC_O4a_4KHZ_R1-1372766208-4096.hdf5,downloaded,4096,1372766208.0
GWTC-4.1/O4a,strain_hdf5_4khz,GW230707_124047,L1,https://gwosc.org/archive/data/O4a_4KHZ_R1/1372585984/L-L1_GWOSC_O4a_4KHZ_R1-1372766208-4096.hdf5,GWOSC,data/gwtc4p1/strain_4khz_hdf5/GW230707_124047/L-L1_GWOSC_O4a_4KHZ_R1-1372766208-4096.hdf5,downloaded,4096,1372766208.0
GWTC-4.1/O4a,strain_hdf5_4khz,GW230708_053705,H1,https://gwosc.org/archive/data/O4a_4KHZ_R1/1372585984/H-H1_GWOSC_O4a_4KHZ_R1-1372827648-4096.hdf5,GWOSC,data/gwtc4p1/strain_4khz_hdf5/GW230708_053705/H-H1_GWOSC_O4a_4KHZ_R1-1372827648-4096.hdf5,downloaded,4096,1372827648.0
GWTC-4.1/O4a,strain_hdf5_4khz,GW230708_053705,L1,https://gwosc.org/archive/data/O4a_4KHZ_R1/1372585984/L-L1_GWOSC_O4a_4KHZ_R1-1372827648-4096.hdf5,GWOSC,data/gwtc4p1/strain_4khz_hdf5/GW230708_053705/L-L1_GWOSC_O4a_4KHZ_R1-1372827648-4096.hdf5,downloaded,4096,1372827648.0
GWTC-4.1/O4a,strain_hdf5_4khz,GW230708_071859,H1,https://gwosc.org/archive/data/O4a_4KHZ_R1/1372585984/H-H1_GWOSC_O4a_4KHZ_R1-1372835840-4096.hdf5,GWOSC,data/gwtc4p1/strain_4khz_hdf5/GW230708_071859/H-H1_GWOSC_O4a_4KHZ_R1-1372835840-4096.hdf5,downloaded,4096,1372835840.0
GWTC-4.1/O4a,strain_hdf5_4khz,GW230708_071859,L1,https://gwosc.org/archive/data/O4a_4KHZ_R1/1372585984/L-L1_GWOSC_O4a_4KHZ_R1-1372835840-4096.hdf5,GWOSC,data/gwtc4p1/strain_4khz_hdf5/GW230708_071859/L-L1_GWOSC_O4a_4KHZ_R1-1372835840-4096.hdf5,downloaded,4096,1372835840.0
GWTC-4.1/O4a,strain_hdf5_4khz,GW230708_230935,H1,https://gwosc.org/archive/data/O4a_4KHZ_R1/1372585984/H-H1_GWOSC_O4a_4KHZ_R1-1372889088-4096.hdf5,GWOSC,data/gwtc4p1/strain_4khz_hdf5/GW230708_230935/H-H1_GWOSC_O4a_4KHZ_R1-1372889088-4096.hdf5,downloaded,4096,1372889088.0
GWTC-4.1/O4a,strain_hdf5_4khz,GW230708_230935,L1,https://gwosc.org/archive/data/O4a_4KHZ_R1/1372585984/L-L1_GWOSC_O4a_4KHZ_R1-1372889088-4096.hdf5,GWOSC,data/gwtc4p1/strain_4khz_hdf5/GW230708_230935/L-L1_GWOSC_O4a_4KHZ_R1-1372889088-4096.hdf5,downloaded,4096,1372889088.0
GWTC-4.1/O4a,strain_hdf5_4khz,GW230709_063445,H1,https://gwosc.org/archive/data/O4a_4KHZ_R1/1372585984/H-H1_GWOSC_O4a_4KHZ_R1-1372917760-4096.hdf5,GWOSC,data/gwtc4p1/strain_4khz_hdf5/GW230709_063445/H-H1_GWOSC_O4a_4KHZ_R1-1372917760-4096.hdf5,downloaded,4096,1372917760.0
GWTC-4.1/O4a,strain_hdf5_4khz,GW230709_063445,L1,https://gwosc.org/archive/data/O4a_4KHZ_R1/1372585984/L-L1_GWOSC_O4a_4KHZ_R1-1372917760-4096.hdf5,GWOSC,data/gwtc4p1/strain_4khz_hdf5/GW230709_063445/L-L1_GWOSC_O4a_4KHZ_R1-1372917760-4096.hdf5,downloaded,4096,1372917760.0
GWTC-4.1/O4a,strain_hdf5_4khz,GW230709_122727,H1,https://gwosc.org/archive/data/O4a_4KHZ_R1/1372585984/H-H1_GWOSC_O4a_4KHZ_R1-1372938240-4096.hdf5,GWOSC,data/gwtc4p1/strain_4khz_hdf5/GW230709_122727/H-H1_GWOSC_O4a_4KHZ_R1-1372938240-4096.hdf5,downloaded,4096,1372938240.0
GWTC-4.1/O4a,strain_hdf5_4khz,GW230709_122727,L1,https://gwosc.org/archive/data/O4a_4KHZ_R1/1372585984/L-L1_GWOSC_O4a_4KHZ_R1-1372938240-4096.hdf5,GWOSC,data/gwtc4p1/strain_4khz_hdf5/GW230709_122727/L-L1_GWOSC_O4a_4KHZ_R1-1372938240-4096.hdf5,downloaded,4096,1372938240.0
GWTC-4.1/O4a,strain_hdf5_4khz,GW230712_090405,H1,https://gwosc.org/archive/data/O4a_4KHZ_R1/1372585984/H-H1_GWOSC_O4a_4KHZ_R1-1373184000-4096.hdf5,GWOSC,data/gwtc4p1/strain_4khz_hdf5/GW230712_090405/H-H1_GWOSC_O4a_4KHZ_R1-1373184000-4096.hdf5,downloaded,4096,1373184000.0
GWTC-4.1/O4a,strain_hdf5_4khz,GW230712_090405,L1,https://gwosc.org/archive/data/O4a_4KHZ_R1/1372585984/L-L1_GWOSC_O4a_4KHZ_R1-1373184000-4096.hdf5,GWOSC,data/gwtc4p1/strain_4khz_hdf5/GW230712_090405/L-L1_GWOSC_O4a_4KHZ_R1-1373184000-4096.hdf5,downloaded,4096,1373184000.0
