waveform,time,sky,macro_r_at_1,macro_r_at_5,macro_r_at_10,macro_median_rank,pm_r_at_1,pm_r_at_5,pm_r_at_10,pm_median_rank,sis_r_at_1,sis_r_at_5,sis_r_at_10,sis_median_rank
0.0,0.25,4.0,0.26944444444444443,0.5111111111111111,0.6583333333333333,5.0,0.28888888888888886,0.5055555555555555,0.6277777777777778,5.0,0.25,0.5166666666666667,0.6888888888888889,5.0
0.0,0.5,4.0,0.21666666666666667,0.4444444444444444,0.575,7.5,0.23333333333333334,0.4388888888888889,0.5611111111111111,8.0,0.2,0.45,0.5888888888888889,7.0
0.0,0.25,2.0,0.21666666666666667,0.4444444444444444,0.575,7.5,0.23333333333333334,0.4388888888888889,0.5611111111111111,8.0,0.2,0.45,0.5888888888888889,7.0
0.0,1.0,4.0,0.18888888888888888,0.3638888888888889,0.5222222222222223,9.75,0.19444444444444445,0.37777777777777777,0.5166666666666667,10.0,0.18333333333333332,0.35,0.5277777777777778,9.5
0.0,0.5,2.0,0.18888888888888888,0.3638888888888889,0.5222222222222223,9.75,0.19444444444444445,0.37777777777777777,0.5166666666666667,10.0,0.18333333333333332,0.35,0.5277777777777778,9.5
0.0,0.25,1.0,0.18888888888888888,0.3638888888888889,0.5222222222222223,9.75,0.19444444444444445,0.37777777777777777,0.5166666666666667,10.0,0.18333333333333332,0.35,0.5277777777777778,9.5
0.0,2.0,4.0,0.14444444444444443,0.3194444444444444,0.4222222222222222,14.5,0.15,0.3333333333333333,0.42777777777777776,14.5,0.1388888888888889,0.3055555555555556,0.4166666666666667,14.5
0.0,1.0,2.0,0.14444444444444443,0.3194444444444444,0.4222222222222222,14.5,0.15,0.3333333333333333,0.42777777777777776,14.5,0.1388888888888889,0.3055555555555556,0.4166666666666667,14.5
0.0,0.5,1.0,0.14444444444444443,0.3194444444444444,0.4222222222222222,14.5,0.15,0.3333333333333333,0.42777777777777776,14.5,0.1388888888888889,0.3055555555555556,0.4166666666666667,14.5
0.0,0.25,0.5,0.14444444444444443,0.3194444444444444,0.4222222222222222,14.5,0.15,0.3333333333333333,0.42777777777777776,14.5,0.1388888888888889,0.3055555555555556,0.4166666666666667,14.5
0.0,4.0,4.0,0.125,0.26111111111111107,0.35,21.5,0.12777777777777777,0.26666666666666666,0.35555555555555557,22.5,0.12222222222222222,0.25555555555555554,0.34444444444444444,20.5
0.0,2.0,2.0,0.125,0.26111111111111107,0.35,21.5,0.12777777777777777,0.26666666666666666,0.35555555555555557,22.5,0.12222222222222222,0.25555555555555554,0.34444444444444444,20.5
0.0,1.0,1.0,0.125,0.26111111111111107,0.35,21.5,0.12777777777777777,0.26666666666666666,0.35555555555555557,22.5,0.12222222222222222,0.25555555555555554,0.34444444444444444,20.5
0.0,0.5,0.5,0.125,0.26111111111111107,0.35,21.5,0.12777777777777777,0.26666666666666666,0.35555555555555557,22.5,0.12222222222222222,0.25555555555555554,0.34444444444444444,20.5
0.0,0.25,0.25,0.125,0.26111111111111107,0.35,21.5,0.12777777777777777,0.26666666666666666,0.35555555555555557,22.5,0.12222222222222222,0.25555555555555554,0.34444444444444444,20.5
0.0,4.0,2.0,0.10555555555555556,0.24166666666666667,0.32499999999999996,27.75,0.1,0.25,0.3333333333333333,28.5,0.1111111111111111,0.23333333333333334,0.31666666666666665,27.0
0.0,2.0,1.0,0.10555555555555556,0.24166666666666667,0.32499999999999996,27.75,0.1,0.25,0.3333333333333333,28.5,0.1111111111111111,0.23333333333333334,0.31666666666666665,27.0
0.0,1.0,0.5,0.10555555555555556,0.24166666666666667,0.32499999999999996,27.75,0.1,0.25,0.3333333333333333,28.5,0.1111111111111111,0.23333333333333334,0.31666666666666665,27.0
0.0,0.5,0.25,0.10555555555555556,0.24166666666666667,0.32499999999999996,27.75,0.1,0.25,0.3333333333333333,28.5,0.1111111111111111,0.23333333333333334,0.31666666666666665,27.0
0.0,4.0,1.0,0.09444444444444444,0.21944444444444444,0.30000000000000004,33.75,0.09444444444444444,0.22777777777777777,0.3055555555555556,34.5,0.09444444444444444,0.2111111111111111,0.29444444444444445,33.0
0.0,2.0,0.5,0.09444444444444444,0.21944444444444444,0.30000000000000004,33.75,0.09444444444444444,0.22777777777777777,0.3055555555555556,34.5,0.09444444444444444,0.2111111111111111,0.29444444444444445,33.0
0.0,1.0,0.25,0.09444444444444444,0.21944444444444444,0.30000000000000004,33.75,0.09444444444444444,0.22777777777777777,0.3055555555555556,34.5,0.09444444444444444,0.2111111111111111,0.29444444444444445,33.0
0.0,4.0,0.5,0.09166666666666667,0.2111111111111111,0.2861111111111111,37.75,0.08888888888888889,0.21666666666666667,0.3,38.5,0.09444444444444444,0.20555555555555555,0.2722222222222222,37.0
0.0,2.0,0.25,0.09166666666666667,0.2111111111111111,0.2861111111111111,37.75,0.08888888888888889,0.21666666666666667,0.3,38.5,0.09444444444444444,0.20555555555555555,0.2722222222222222,37.0
0.0,4.0,0.25,0.08611111111111111,0.20833333333333331,0.2861111111111111,39.75,0.08888888888888889,0.2111111111111111,0.3,39.5,0.08333333333333333,0.20555555555555555,0.2722222222222222,40.0
