rank,event_i,event_j,final_score,waveform_score,time_score,healpix_sky_score,delta_t_days,healpix_overlap,waveform_available,full_waveform_scored,pair_has_ood,object_class_i,object_class_j,detector_coverage,snr_ratio,snr_score,empirical_catalog_tail_rank_fraction
71,GW230825_041334,GW230831_015414,3.3800414,0.9653158485889435,0.60855174,-1.6818913,5.903236111110007,0.1860218197107315,True,True,False,BBH,BBH,"H1,L1 | H1,L1",1.0232558139534884,-0.7915436,0.020367183017785426
72,GW230922_040658,GW230927_043729,3.3646328,0.9870575666427612,0.6520675,-1.0804937,5.02119212962963,0.3394279181957245,True,True,False,BBH,BBH,"H1,L1 | H1,L1",1.0330578512396695,-0.7915436,0.020654044750430294
73,GW231118_005626,GW231119_075248,3.361891,0.9623624384403229,1.6632715,-4.9919295,1.2891354166661149,0.0067925467155873775,True,True,False,BBH,BBH,"H1,L1 | H1,L1",1.289156626506024,-0.3299174,0.02094090648307516
74,GW231221_135041,GW231231_154016,3.3611825,0.788670539855957,0.5091429,-1.3341392,10.07610416666777,0.26338478922843933,True,True,False,BBH,BBH,"H1,L1 | H1,L1",1.34,-0.3299174,0.021227768215720023
75,GW230702_185453,GW230704_021211,3.3503532,0.9868929386138916,1.6632715,-4.7793884,1.3036747685185186,0.008401136845350266,True,True,False,BBH,BBH,"H1,L1 | H1,L1",1.0744680851063828,-0.9062731,0.021514629948364887
76,GW230606_004305,GW230609_064958,3.341642,0.9748108088970184,1.3175298,-5.291148,3.2547743055555554,0.005035975482314825,True,True,False,BBH,BBH,"H1,L1 | H1,L1",1.0471698113207548,-0.7915436,0.021801491681009755
77,GW230930_110730,GW231005_091549,3.3241901,0.9582713544368744,0.6520675,-1.6008313,4.922443287035933,0.20172876119613647,True,True,False,BBH,BBH,"H1,L1 | H1,L1",1.2222222222222223,-0.50567925,0.02208835341365462
78,GW231221_135041,GW231223_202619,3.2971067,0.8684599697589874,1.1394975,-1.6022534,2.2747418981487,0.20144207775592804,True,True,False,BBH,BBH,"H1,L1 | H1,L1",1.01,-0.7915436,0.022375215146299483
79,GW230630_125806,GW230708_230935,3.2709594,0.9863011240959167,0.3064856,-1.0825307,8.42463657407297,0.3387371897697449,True,True,False,BBH,BBH,"H1,L1 | H1,L1",1.1111111111111112,-0.7520128,0.022662076878944348
80,GW230628_231200,GW230704_212616,3.270121,0.9765637814998627,0.60855174,-1.9362079,5.926577546295745,0.14424993097782135,True,True,False,BBH,BBH,"H1,L1 | H1,L1",1.8850574712643677,0.9804751,0.022948938611589215
81,GW231102_071736,GW231114_043211,3.2689,0.9943132400512695,0.5091429,-2.0468535,11.885124999999448,0.12914058566093445,True,True,False,BBH,BBH,"H1,L1 | H1,L1",1.56,0.21949525,0.02323580034423408
82,GW230729_082317,GW230731_215307,3.2580063,0.9375708699226379,1.1394975,-5.6111765,2.562392361111663,0.003656763816252351,True,True,False,BBH,BBH,"H1,L1 | H1,L1",1.2842105263157895,-0.3299174,0.023522662076878944
83,GW231221_135041,GW231223_075055,3.257946,0.9528541266918182,1.3272586,-2.8330495,1.750162037037037,0.05883317068219185,True,True,False,BBH,BBH,"H1,L1 | H1,L1",1.0638297872340425,-0.9062731,0.023809523809523808
84,GW231108_125142,GW231110_040320,3.2556136,0.8079603016376495,1.3272586,-6.050339,1.6330752314820334,0.002357061952352524,True,True,False,BBH,BBH,"H1,L1 | H1,L1",1.0956521739130434,-0.9062731,0.024096385542168676
85,GW231005_091549,GW231008_142521,3.2542007,0.9576025605201721,1.3175298,-3.5652947,3.214957175925374,0.028288649395108223,True,True,False,BBH,BBH,"H1,L1 | H1,L1",1.182795698924731,-0.65255636,0.02438324727481354
